Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,18.8,40.4,12/11/2021 12:41
,,E1,32.4,37.4,
,,B8,21.4,36.9,
,,E8,18.7,38.1,
SPL1,,B2,43.8,46.1,12/11/2021 12:41
SPL2,,C2,85,54.6,12/11/2021 12:41
SPL3,,D2,67.4,37,12/11/2021 12:41
SPL4,,E2,43.6,40,12/11/2021 12:41
SPL5,,B3,55.3,41.3,12/11/2021 12:41
SPL6,,C3,55.8,58.3,12/11/2021 12:41
SPL7,,D3,60.7,61.4,12/11/2021 12:41
SPL8,,E3,82.4,33.4,12/11/2021 12:41
SPL9,,B4,130,70.6,12/11/2021 12:41
SPL10,,C4,107,45.6,12/11/2021 12:41
SPL11,,D4,98.2,62.3,12/11/2021 12:41
SPL12,,E4,141,62.3,12/11/2021 12:41
SPL13,,B5,92.8,61.8,12/11/2021 12:41
SPL14,,C5,23.4,41.4,12/11/2021 12:41
SPL15,,D5,61.1,52.2,12/11/2021 12:41
SPL16,,E5,62.4,45.1,12/11/2021 12:41
SPL17,,B6,113,59.6,12/11/2021 12:41
SPL18,,C6,93.7,60.4,12/11/2021 12:41
SPL19,,D6,79.1,59.7,12/11/2021 12:41
SPL20,,E6,68.4,40.2,12/11/2021 12:41
SPL21,,B7,113,75.3,12/11/2021 12:41
SPL22,,C7,249,98.2,12/11/2021 12:41
SPL23,,D7,25.7,47.2,12/11/2021 12:41
SPL24,,E7,92.3,70.6,12/11/2021 12:41
