Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,25.6,45.6,12/16/2021 13:07
,,E1,21.3,38.2,
,,B8,23.6,49.9,
,,E8,22.4,42.3,
SPL1,,B2,905,251,12/16/2021 13:07
SPL2,,C2,861,215,12/16/2021 13:07
SPL3,,D2,683,198,12/16/2021 13:07
SPL4,,E2,896,237,12/16/2021 13:07
SPL5,,B3,1560,402,12/16/2021 13:07
SPL6,,C3,873,230,12/16/2021 13:07
SPL7,,D3,1737,408,12/16/2021 13:07
SPL8,,E3,911,207,12/16/2021 13:07
SPL9,,B4,790,250,12/16/2021 13:07
SPL10,,C4,636,190,12/16/2021 13:07
SPL11,,D4,788,219,12/16/2021 13:07
SPL12,,E4,1052,235,12/16/2021 13:07
SPL13,,B5,1384,396,12/16/2021 13:07
SPL14,,C5,564,167,12/16/2021 13:07
SPL15,,D5,867,228,12/16/2021 13:07
SPL16,,E5,1636,412,12/16/2021 13:07
SPL17,,B6,740,225,12/16/2021 13:07
SPL18,,C6,595,173,12/16/2021 13:07
SPL19,,D6,629,155,12/16/2021 13:07
SPL20,,E6,1788,410,12/16/2021 13:07
SPL21,,B7,677,187,12/16/2021 13:07
SPL22,,C7,1651,398,12/16/2021 13:07
SPL23,,D7,939,249,12/16/2021 13:07
SPL24,,E7,1057,247,12/16/2021 13:07
